"CO_ENTIDADE","NO_ENTIDADE","CO_UF","CO_MUNICIPIO","TP_LOCALIZACAO","QT_PROF","ID"
33176370,"0918824 EDI ALBERTO FERREIRA PINTO",33,3304557,"Urbana",13,"0918824 EDI ALBERTO FERREIRA PINTO (33176370)"
33176388,"0918825 EDI PROFESSORA TERESINHA DE JESUS SIQUEIRA BROWN",33,3304557,"Urbana",13,"0918825 EDI PROFESSORA TERESINHA DE JESUS SIQUEIRA BROWN (33176388)"
33176396,"0918827 EDI ATAULFO ALVES",33,3304557,"Urbana",12,"0918827 EDI ATAULFO ALVES (33176396)"
33176841,"0716818 EDI PROFESSORA CLAUDIA PIRES CONTINO DA SILVA",33,3304557,"Urbana",1,"0716818 EDI PROFESSORA CLAUDIA PIRES CONTINO DA SILVA (33176841)"
33176850,"0724809 EDI UGOCIONE JOSE DE MEDEIROS SEU UGO",33,3304557,"Urbana",6,"0724809 EDI UGOCIONE JOSE DE MEDEIROS SEU UGO (33176850)"
33176868,"0716080 ESCOLA MUNICIPAL ALEKSANDER HENRYK LAKS",33,3304557,"Urbana",17,"0716080 ESCOLA MUNICIPAL ALEKSANDER HENRYK LAKS (33176868)"
33176876,"0716079 ESCOLA MUNICIPAL AZERBAIJAO",33,3304557,"Urbana",18,"0716079 ESCOLA MUNICIPAL AZERBAIJAO (33176876)"
33176884,"0430013 ESCOLA MUNICIPAL OSMAR PAIVA CAMELO",33,3304557,"Urbana",13,"0430013 ESCOLA MUNICIPAL OSMAR PAIVA CAMELO (33176884)"
33176892,"0430012 ESCOLA MUNICIPAL GENIVAL PEREIRA DE ALBUQUERQUE",33,3304557,"Urbana",7,"0430012 ESCOLA MUNICIPAL GENIVAL PEREIRA DE ALBUQUERQUE (33176892)"
33176906,"0833809 EDI PROFESSORA MARIA CECILIA FERREIRA",33,3304557,"Urbana",10,"0833809 EDI PROFESSORA MARIA CECILIA FERREIRA (33176906)"
33179026,"0716822 EDI MARCELO PARENTE GOMES DE OLIVEIRA",33,3304557,"Urbana",16,"0716822 EDI MARCELO PARENTE GOMES DE OLIVEIRA (33179026)"
33179034,"0716081 ESCOLA MUNICIPAL ATILA NUNES NETO",33,3304557,"Urbana",0,"0716081 ESCOLA MUNICIPAL ATILA NUNES NETO (33179034)"
33179050,"0716820 EDI MEDALHISTA OLIMPICA AGATHA BEDNARCZUK RIPPEL",33,3304557,"Urbana",9,"0716820 EDI MEDALHISTA OLIMPICA AGATHA BEDNARCZUK RIPPEL (33179050)"
33179069,"0716821 EDI MEDALHISTA PARALIMPICO FELIPE DE SOUZA GOMES",33,3304557,"Urbana",2,"0716821 EDI MEDALHISTA PARALIMPICO FELIPE DE SOUZA GOMES (33179069)"
33179077,"0716823 EDI PROFESSOR EITEL SEIXAS",33,3304557,"Urbana",8,"0716823 EDI PROFESSOR EITEL SEIXAS (33179077)"
33179093,"0313809 EDI ESCULTORA LYGIA CLARK",33,3304557,"Urbana",8,"0313809 EDI ESCULTORA LYGIA CLARK (33179093)"
33179107,"0227006 ESCOLA MUNICIPAL LUIZ PAULO HORTA",33,3304557,"Urbana",0,"0227006 ESCOLA MUNICIPAL LUIZ PAULO HORTA (33179107)"
33179115,"0833810 EDI MEDALHISTA SERGIO DUTRA",33,3304557,"Urbana",12,"0833810 EDI MEDALHISTA SERGIO DUTRA (33179115)"
33179123,"0833811 EDI MEDALHISTA OLIMPICA RAFAELA LOPES SILVA",33,3304557,"Urbana",11,"0833811 EDI MEDALHISTA OLIMPICA RAFAELA LOPES SILVA (33179123)"
33179131,"0918100 ESCOLA MUNICIPAL DULCE ARAUJO",33,3304557,"Urbana",15,"0918100 ESCOLA MUNICIPAL DULCE ARAUJO (33179131)"
33179140,"0918101 ESCOLA MUNICIPAL YOLIS DA SILVA",33,3304557,"Urbana",16,"0918101 ESCOLA MUNICIPAL YOLIS DA SILVA (33179140)"
33179158,"0918102 ESCOLA MUNICIPAL PROFESSORA DALVA LAZARONI",33,3304557,"Urbana",19,"0918102 ESCOLA MUNICIPAL PROFESSORA DALVA LAZARONI (33179158)"
33179166,"0918103 ESCOLA MUNICIPAL MEDALHISTA OLIMPICO DIEGO HYPOLITO",33,3304557,"Urbana",18,"0918103 ESCOLA MUNICIPAL MEDALHISTA OLIMPICO DIEGO HYPOLITO (33179166)"
33179174,"0918104 ESCOLA MUNICIPAL MEDALHISTA OLIMPICA MAYRA AGUIAR DA SILVA",33,3304557,"Urbana",14,"0918104 ESCOLA MUNICIPAL MEDALHISTA OLIMPICA MAYRA AGUIAR DA SILVA (33179174)"
33179182,"0918105 ESCOLA MUNICIPAL MEDALHISTA OLIMPICO DOUGLAS CORREA DE SOUZA",33,3304557,"Urbana",10,"0918105 ESCOLA MUNICIPAL MEDALHISTA OLIMPICO DOUGLAS CORREA DE SOUZA (33179182)"
33179190,"0918826 EDI PROFESSORA MARLY DOS SANTOS DE OLIVEIRA MARLY MARINHO",33,3304557,"Urbana",11,"0918826 EDI PROFESSORA MARLY DOS SANTOS DE OLIVEIRA MARLY MARINHO (33179190)"
33179212,"0918831 EDI ELFLODIZIO DOS SANTOS",33,3304557,"Urbana",10,"0918831 EDI ELFLODIZIO DOS SANTOS (33179212)"
33179220,"0918832 EDI PROFESSORA JACINTHA REIS FERREIRA",33,3304557,"Urbana",12,"0918832 EDI PROFESSORA JACINTHA REIS FERREIRA (33179220)"
33179239,"0918833 EDI PROFESSOR WILSON CHOERI",33,3304557,"Urbana",13,"0918833 EDI PROFESSOR WILSON CHOERI (33179239)"
33179247,"0918834 EDI ENGENHEIRA ELAINE MONSORES PIRES",33,3304557,"Urbana",9,"0918834 EDI ENGENHEIRA ELAINE MONSORES PIRES (33179247)"
33179255,"0918835 EDI MEDALHISTA OLIMPICO ARTHUR NORY OYAKAWA MARIANO",33,3304557,"Urbana",11,"0918835 EDI MEDALHISTA OLIMPICO ARTHUR NORY OYAKAWA MARIANO (33179255)"
33179263,"0918836 EDI MEDALHISTA OLIMPICO RAFAEL CARLOS DA SILVA",33,3304557,"Urbana",9,"0918836 EDI MEDALHISTA OLIMPICO RAFAEL CARLOS DA SILVA (33179263)"
33179271,"0918837 EDI MEDALHISTA OLIMPICO WALLACE LEANDRO DE SOUZA",33,3304557,"Urbana",13,"0918837 EDI MEDALHISTA OLIMPICO WALLACE LEANDRO DE SOUZA (33179271)"
33179352,"1026811 EDI GERMANO THOME DE OLIVEIRA",33,3304557,"Urbana",11,"1026811 EDI GERMANO THOME DE OLIVEIRA (33179352)"
33179360,"1026810 EDI ALCEBIADES FRANCISCO ROSA",33,3304557,"Urbana",11,"1026810 EDI ALCEBIADES FRANCISCO ROSA (33179360)"
33179379,"1026809 EDI MEDALHISTA PARALIMPICO RICARDO COSTA DE OLIVEIRA",33,3304557,"Urbana",12,"1026809 EDI MEDALHISTA PARALIMPICO RICARDO COSTA DE OLIVEIRA (33179379)"
33179387,"1026807 EDI ALFREDO FERNANDO VAZ GUIMARAES JUNIOR",33,3304557,"Urbana",11,"1026807 EDI ALFREDO FERNANDO VAZ GUIMARAES JUNIOR (33179387)"
33179395,"0430019 ESCOLA MUNICIPAL ESCRITOR MILLOR FERNANDES",33,3304557,"Urbana",5,"0430019 ESCOLA MUNICIPAL ESCRITOR MILLOR FERNANDES (33179395)"
33179425,"1026806 EDI MEDALHISTA OLIMPICO FELIPE ALMEIDA WU",33,3304557,"Urbana",10,"1026806 EDI MEDALHISTA OLIMPICO FELIPE ALMEIDA WU (33179425)"
33179433,"1026805 EDI MEDALHISTA OLIMPICO IZAQUIAS QUEIROZ DOS SANTOS",33,3304557,"Urbana",35,"1026805 EDI MEDALHISTA OLIMPICO IZAQUIAS QUEIROZ DOS SANTOS (33179433)"
33179441,"1019831 EDI PROFESSORA MARIA MESQUITA DE SIQUEIRA",33,3304557,"Urbana",12,"1019831 EDI PROFESSORA MARIA MESQUITA DE SIQUEIRA (33179441)"
33179450,"0430018 ESCOLA MUNICIPAL MEDALHISTA OLIMPICO LUCAS SAATKAMP",33,3304557,"Urbana",6,"0430018 ESCOLA MUNICIPAL MEDALHISTA OLIMPICO LUCAS SAATKAMP (33179450)"
33179468,"1019084 ESCOLA MUNICIPAL MEDALHISTA OLIMPICO ROBSON DONATO CONCEICAO",33,3304557,"Urbana",15,"1019084 ESCOLA MUNICIPAL MEDALHISTA OLIMPICO ROBSON DONATO CONCEICAO (33179468)"
33179476,"1019085 ESCOLA MUNICIPAL MEDALHISTA OLIMPICO THIAGO BRAZ DA SILVA",33,3304557,"Urbana",19,"1019085 ESCOLA MUNICIPAL MEDALHISTA OLIMPICO THIAGO BRAZ DA SILVA (33179476)"
33179484,"1019092 ESCOLA MUNICIPAL VERA LUCIA CHAVES DA COSTA",33,3304557,"Urbana",16,"1019092 ESCOLA MUNICIPAL VERA LUCIA CHAVES DA COSTA (33179484)"
33179492,"1019821 EDI PROFESSORA SOLANGE INACIA DE SA DE LACERDA",33,3304557,"Urbana",8,"1019821 EDI PROFESSORA SOLANGE INACIA DE SA DE LACERDA (33179492)"
33179506,"1019826 EDI THAMIRIS DE ANDRADE DA SILVA SANTOS",33,3304557,"Urbana",0,"1019826 EDI THAMIRIS DE ANDRADE DA SILVA SANTOS (33179506)"
33179514,"0430809 EDI MEDALHISTA OLIMPICO LUIZ FELIPE MARQUES FONTELES",33,3304557,"Urbana",7,"0430809 EDI MEDALHISTA OLIMPICO LUIZ FELIPE MARQUES FONTELES (33179514)"
33179522,"1019827 EDI MEDALHISTA OLIMPICA POLIANA OKIMOTO",33,3304557,"Urbana",11,"1019827 EDI MEDALHISTA OLIMPICA POLIANA OKIMOTO (33179522)"
33179530,"1019828 EDI MEDALHISTA OLIMPICO ERLON DE SOUZA SILVA",33,3304557,"Urbana",12,"1019828 EDI MEDALHISTA OLIMPICO ERLON DE SOUZA SILVA (33179530)"
33179549,"0430811 EDI MEDALHISTA OLIMPICO WILLIAM PEIXOTO ARJONA",33,3304557,"Urbana",7,"0430811 EDI MEDALHISTA OLIMPICO WILLIAM PEIXOTO ARJONA (33179549)"
33179557,"1026030 ESCOLA MUNICIPAL MEDALHISTA OLIMPICA BARBARA SEIXAS DE FREITAS",33,3304557,"Urbana",12,"1026030 ESCOLA MUNICIPAL MEDALHISTA OLIMPICA BARBARA SEIXAS DE FREITAS (33179557)"
33179565,"0430814 EDI JOAO CRISOSTOMO",33,3304557,"Urbana",0,"0430814 EDI JOAO CRISOSTOMO (33179565)"
33179573,"0430810 EDI MEDALHISTA OLIMPICO EVANDRO MOTTA MARCONDES GUERRA",33,3304557,"Urbana",7,"0430810 EDI MEDALHISTA OLIMPICO EVANDRO MOTTA MARCONDES GUERRA (33179573)"
33179581,"0430812 EDI MEDALHISTA OLIMPICO EDER FRANCIS CARBONERA",33,3304557,"Urbana",9,"0430812 EDI MEDALHISTA OLIMPICO EDER FRANCIS CARBONERA (33179581)"
33179590,"0622804 EDI MEDALHISTA PARALIMPICO DANIEL MARTINS",33,3304557,"Urbana",12,"0622804 EDI MEDALHISTA PARALIMPICO DANIEL MARTINS (33179590)"
33179611,"0622805 EDI MEDALHISTA OLIMPICO MAURICIO LUIZ DE SOUZA",33,3304557,"Urbana",0,"0622805 EDI MEDALHISTA OLIMPICO MAURICIO LUIZ DE SOUZA (33179611)"
33179654,"0918097 ESCOLA MUNICIPAL CELIA MARIA DE OLIVEIRA CAMARGO",33,3304557,"Urbana",23,"0918097 ESCOLA MUNICIPAL CELIA MARIA DE OLIVEIRA CAMARGO (33179654)"
33183813,"0430020 ESCOLA MUNICIPAL VEREADORA MARIELLE FRANCO",33,3304557,"Urbana",12,"0430020 ESCOLA MUNICIPAL VEREADORA MARIELLE FRANCO (33183813)"
33184593,"0817133 ESCOLA MUNICIPAL PROFESSORA IVONE NUNES FERREIRA",33,3304557,"Urbana",9,"0817133 ESCOLA MUNICIPAL PROFESSORA IVONE NUNES FERREIRA (33184593)"
33187592,"0625701 CENTRO DE EDUCACAO DE JOVENS E ADULTOS CEJA ACARI",33,3304557,"Urbana",5,"0625701 CENTRO DE EDUCACAO DE JOVENS E ADULTOS CEJA ACARI (33187592)"
33187649,"0107017 ESCOLA MUNICIPAL NEUMA GONCALVES DA SILVA",33,3304557,"Urbana",2,"0107017 ESCOLA MUNICIPAL NEUMA GONCALVES DA SILVA (33187649)"
33189501,"0312043 ESCOLA MUNICIPAL CIVICO MILITAR CARIOCA GENERAL ABREU",33,3304557,"Urbana",NA,"0312043 ESCOLA MUNICIPAL CIVICO MILITAR CARIOCA GENERAL ABREU (33189501)"
33227810,"1120606 CRECHE MUNICIPAL TAUA",33,3304557,"Urbana",11,"1120606 CRECHE MUNICIPAL TAUA (33227810)"
33228000,"1026024 ESCOLA MUNICIPAL TATIANA CHAGAS MEMORIA",33,3304557,"Urbana",15,"1026024 ESCOLA MUNICIPAL TATIANA CHAGAS MEMORIA (33228000)"
33228400,"0724028 ESCOLA MUNICIPAL FREI GASPAR",33,3304557,"Urbana",10,"0724028 ESCOLA MUNICIPAL FREI GASPAR (33228400)"
33229813,"0204602 CRECHE MUNICIPAL ARACY GUIMARAES ROSA",33,3304557,"Urbana",3,"0204602 CRECHE MUNICIPAL ARACY GUIMARAES ROSA (33229813)"
33230005,"0817619 CRECHE MUNICIPAL PROFESSORA REGINA MARIA DA MATTA MONTEZANO",33,3304557,"Urbana",10,"0817619 CRECHE MUNICIPAL PROFESSORA REGINA MARIA DA MATTA MONTEZANO (33230005)"
33230013,"0107610 CRECHE MUNICIPAL ARARA AZUL",33,3304557,"Urbana",11,"0107610 CRECHE MUNICIPAL ARARA AZUL (33230013)"
33230021,"0123603 CRECHE MUNICIPAL FALLET",33,3304557,"Urbana",0,"0123603 CRECHE MUNICIPAL FALLET (33230021)"
33230404,"0514608 CRECHE MUNICIPAL JOSEPH BARBERA",33,3304557,"Urbana",6,"0514608 CRECHE MUNICIPAL JOSEPH BARBERA (33230404)"
33230803,"0716613 CRECHE MUNICIPAL MARIA DA CONCEICAO SILVEIRA DE CARVALHO",33,3304557,"Urbana",6,"0716613 CRECHE MUNICIPAL MARIA DA CONCEICAO SILVEIRA DE CARVALHO (33230803)"
33238200,"0103605 CRECHE MUNICIPAL BRINCADEIRAS DE CRIANCA",33,3304557,"Urbana",6,"0103605 CRECHE MUNICIPAL BRINCADEIRAS DE CRIANCA (33238200)"
33424217,"0716076 ESCOLA MUNICIPAL OCTAVIO FRIAS DE OLIVEIRA",33,3304557,"Urbana",0,"0716076 ESCOLA MUNICIPAL OCTAVIO FRIAS DE OLIVEIRA (33424217)"
33462259,"0103606 CRECHE MUNICIPAL CAMPOS DA PAZ",33,3304557,"Urbana",0,"0103606 CRECHE MUNICIPAL CAMPOS DA PAZ (33462259)"
33462267,"0103607 CRECHE MUNICIPAL ESTACIO DE SA",33,3304557,"Urbana",41,"0103607 CRECHE MUNICIPAL ESTACIO DE SA (33462267)"
33462275,"0206606 CRECHE MUNICIPAL ELZA MACHADO DOS SANTOS - TIA ELZA",33,3304557,"Urbana",9,"0206606 CRECHE MUNICIPAL ELZA MACHADO DOS SANTOS - TIA ELZA (33462275)"
33463220,"0724806 EDI PROFESSORA RUTH CARDOSO",33,3304557,"Urbana",10,"0724806 EDI PROFESSORA RUTH CARDOSO (33463220)"
33467242,"1019073 ESCOLA MUNICIPAL PROFESSOR FRANCISCO JOSE ANTONIO",33,3304557,"Urbana",0,"1019073 ESCOLA MUNICIPAL PROFESSOR FRANCISCO JOSE ANTONIO (33467242)"
33467250,"0625616 CRECHE MUNICIPAL PROFESSOR ROGERIO PEDRO BATISTA",33,3304557,"Urbana",16,"0625616 CRECHE MUNICIPAL PROFESSOR ROGERIO PEDRO BATISTA (33467250)"
33467269,"0716614 CRECHE MUNICIPAL AUGUSTO DE CARVALHO TORRES FILHO",33,3304557,"Urbana",9,"0716614 CRECHE MUNICIPAL AUGUSTO DE CARVALHO TORRES FILHO (33467269)"
33467277,"0724808 EDI AMOR",33,3304557,"Urbana",7,"0724808 EDI AMOR (33467277)"
33475253,"NUCLEO DE ARTE SEBASTIAO BERNARDES DE SOUZA PRATA - GRANDE OTELO",33,3304557,"Urbana",1,"NUCLEO DE ARTE SEBASTIAO BERNARDES DE SOUZA PRATA - GRANDE OTELO (33475253)"
33519340,"0817802 EDI PROFESSOR REINALDO JOSE DE ARAGAO BARBOSA",33,3304557,"Urbana",12,"0817802 EDI PROFESSOR REINALDO JOSE DE ARAGAO BARBOSA (33519340)"
33519358,"0101801 EDI PARQUE DA ALEGRIA",33,3304557,"Urbana",0,"0101801 EDI PARQUE DA ALEGRIA (33519358)"
33523223,"0817801 EDI PROFESSORA TANIA MARIA LARRUBIA GOMES",33,3304557,"Urbana",12,"0817801 EDI PROFESSORA TANIA MARIA LARRUBIA GOMES (33523223)"
33523231,"0734801 EDI JARDIM DO AMANHA",33,3304557,"Urbana",8,"0734801 EDI JARDIM DO AMANHA (33523231)"
33523240,"0716801 EDI DOUTORA ZILDA ARNS",33,3304557,"Urbana",8,"0716801 EDI DOUTORA ZILDA ARNS (33523240)"
33523258,"0410801 EDI DOUTOR DOMINGOS ARTHUR MACHADO FILHO",33,3304557,"Urbana",10,"0410801 EDI DOUTOR DOMINGOS ARTHUR MACHADO FILHO (33523258)"
33523266,"0329801 EDI DONA LINDU",33,3304557,"Urbana",0,"0329801 EDI DONA LINDU (33523266)"
35004016,"ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA CLARA JACOB MACHADO",35,3513801,"Urbana",6,"ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA CLARA JACOB MACHADO (35004016)"
35004175,"CENTRO MUNICIPAL DE PROGRAMAS EDUCACIONAIS VEREADOR IVAN NUNES SIQUEIRA",35,3530607,"Urbana",32,"CENTRO MUNICIPAL DE PROGRAMAS EDUCACIONAIS VEREADOR IVAN NUNES SIQUEIRA (35004175)"
35004606,"ESCOLA MUNICIPAL PASTOR EZEQUIEL DA SILVA",35,3554102,"Urbana",13,"ESCOLA MUNICIPAL PASTOR EZEQUIEL DA SILVA (35004606)"
35005504,"EMEI PROFA SIRLEY APARECIDA GONZAGA CAPUCHO",35,3554102,"Urbana",11,"EMEI PROFA SIRLEY APARECIDA GONZAGA CAPUCHO (35005504)"
35005740,"EMEI PROFA CLAUDIA MARIA LABINAS RONCON SAUD",35,3554102,"Urbana",11,"EMEI PROFA CLAUDIA MARIA LABINAS RONCON SAUD (35005740)"
35005756,"ESCOLA MUNICIPAL DE ENSINO MEDIO VILA SAO JOSE",35,3554102,"Urbana",NA,"ESCOLA MUNICIPAL DE ENSINO MEDIO VILA SAO JOSE (35005756)"
35005899,"RUBEM AZEVEDO ALVES PROFº EMEB",35,3513801,"Urbana",9,"RUBEM AZEVEDO ALVES PROFº EMEB (35005899)"
35005978,"EMEI VEREADOR BRASIL NATHALINO",35,3554102,"Urbana",10,"EMEI VEREADOR BRASIL NATHALINO (35005978)"
35005979,"EMEI PROFESSOR BENEDITO OSWALDO SALGADO",35,3554102,"Urbana",9,"EMEI PROFESSOR BENEDITO OSWALDO SALGADO (35005979)"
35006047,"VEREADOR HEITOR HARTMANN ESCOLA MUNICIPAL",35,3516309,"Urbana",18,"VEREADOR HEITOR HARTMANN ESCOLA MUNICIPAL (35006047)"
35006222,"ROBERTO CARLOS TAPIA",35,3513801,"Urbana",5,"ROBERTO CARLOS TAPIA (35006222)"
35006705,"ESCOLA DE APLICACAO DOUTOR ALFREDO JOSE BALBI",35,3554102,"Urbana",32,"ESCOLA DE APLICACAO DOUTOR ALFREDO JOSE BALBI (35006705)"
35006732,"CENTRO MUNICIPAL DE PROGRAMAS EDUCACIONAIS SERGIO MORETTI PROF",35,3530607,"Urbana",13,"CENTRO MUNICIPAL DE PROGRAMAS EDUCACIONAIS SERGIO MORETTI PROF (35006732)"
35007077,"ESCOLA DE EMPREENDEDORISMO E INOVACAO",35,3530607,"Urbana",3,"ESCOLA DE EMPREENDEDORISMO E INOVACAO (35007077)"
35050246,"ANTONIO NACIF SALEMI EM",35,3530607,"Urbana",9,"ANTONIO NACIF SALEMI EM (35050246)"
35050258,"CARLOS ALBERTO LOPES EM",35,3530607,"Urbana",17,"CARLOS ALBERTO LOPES EM (35050258)"
35050261,"PAULO ROLIM LOUREIRO DOM EM",35,3530607,"Rural",13,"PAULO ROLIM LOUREIRO DOM EM (35050261)"
35050271,"WALDIR PAIVA DE O FREITAS DR EM",35,3530607,"Urbana",10,"WALDIR PAIVA DE O FREITAS DR EM (35050271)"
35050283,"HENRIQUE PERES EM",35,3530607,"Urbana",10,"HENRIQUE PERES EM (35050283)"
35050295,"MONTEIRO LOBATO EM",35,3530607,"Urbana",16,"MONTEIRO LOBATO EM (35050295)"
35050301,"JOAO CARDOSO PEREIRA PROF EM",35,3530607,"Urbana",9,"JOAO CARDOSO PEREIRA PROF EM (35050301)"
35050313,"IRACEMA BRASIL DE SIQUEIRA PROFA EMEI",35,3530607,"Urbana",11,"IRACEMA BRASIL DE SIQUEIRA PROFA EMEI (35050313)"
35050325,"BENEDITO ESTELITA MELLO PROF EM",35,3530607,"Urbana",8,"BENEDITO ESTELITA MELLO PROF EM (35050325)"
35050453,"TOM JOBIM EMEB",35,3513801,"Urbana",22,"TOM JOBIM EMEB (35050453)"
35050477,"AURELIO BUARQUE DE HOLANDA FERREIRA EMEB",35,3513801,"Urbana",11,"AURELIO BUARQUE DE HOLANDA FERREIRA EMEB (35050477)"
35050532,"CREUZA APARECIDA DE LIMA PINHO PROFA EMEB",35,3513801,"Urbana",12,"CREUZA APARECIDA DE LIMA PINHO PROFA EMEB (35050532)"
35050556,"EVANDRO CAIAFFA ESQUIVEL PROFESSOR EMEB",35,3513801,"Urbana",12,"EVANDRO CAIAFFA ESQUIVEL PROFESSOR EMEB (35050556)"
35053338,"DERMEVAL AROUCA PROF EM",35,3530607,"Urbana",8,"DERMEVAL AROUCA PROF EM (35053338)"
35054689,"FLORISA FAUSTINO PINTO PROFA EM",35,3530607,"Urbana",19,"FLORISA FAUSTINO PINTO PROFA EM (35054689)"
35055897,"ASTREA BARRAL NEBIAS VEREADORA EM",35,3530607,"Urbana",20,"ASTREA BARRAL NEBIAS VEREADORA EM (35055897)"
35056873,"JOSE EZEQUIEL SOUZA PROF EMEFM",35,3554102,"Urbana",33,"JOSE EZEQUIEL SOUZA PROF EMEFM (35056873)"
35056923,"ANTONIO CUSTODIO DA SILVA EMEI",35,3554102,"Urbana",7,"ANTONIO CUSTODIO DA SILVA EMEI (35056923)"
35056935,"ROQUE PASSARELLI PROF EMEI",35,3554102,"Urbana",7,"ROQUE PASSARELLI PROF EMEI (35056935)"
35056947,"DIAMANTINA MENDES DE ALMEIDA EMEI",35,3554102,"Urbana",20,"DIAMANTINA MENDES DE ALMEIDA EMEI (35056947)"
35056960,"JOSE DIRCEU DE CASTRO CARNEIRO DR EMEI",35,3554102,"Urbana",9,"JOSE DIRCEU DE CASTRO CARNEIRO DR EMEI (35056960)"
35056984,"MARIA BENEDITA DOS SANTOS EMEI",35,3554102,"Urbana",6,"MARIA BENEDITA DOS SANTOS EMEI (35056984)"
35057009,"JOAO QUINTANILHA PROF EMEI",35,3554102,"Urbana",6,"JOAO QUINTANILHA PROF EMEI (35057009)"
35057010,"VICENCIA GENI ARANTES EMEI",35,3554102,"Urbana",9,"VICENCIA GENI ARANTES EMEI (35057010)"
35057046,"MARIA LUIZA DA SILVA EMEI",35,3554102,"Urbana",4,"MARIA LUIZA DA SILVA EMEI (35057046)"
35057058,"MANOEL DE ALMEIDA BARRETO EMEI",35,3554102,"Urbana",10,"MANOEL DE ALMEIDA BARRETO EMEI (35057058)"
35057061,"IRACEMA DIAS DE CARVALHO ALMEIDA EMEI",35,3554102,"Urbana",9,"IRACEMA DIAS DE CARVALHO ALMEIDA EMEI (35057061)"
35057071,"CELESTE IRMA CRECHE COMUNITARIA MUNICIPAL",35,3554102,"Urbana",8,"CELESTE IRMA CRECHE COMUNITARIA MUNICIPAL (35057071)"
35057083,"MARIA APARECIDA DA SILVA QUINTANILHA EMEI",35,3554102,"Urbana",9,"MARIA APARECIDA DA SILVA QUINTANILHA EMEI (35057083)"
35057095,"TEOFILO MICHELACO FREI EMEI",35,3554102,"Urbana",6,"TEOFILO MICHELACO FREI EMEI (35057095)"
35057113,"MIGUEL RIBAS BRANCO EMEI",35,3554102,"Urbana",16,"MIGUEL RIBAS BRANCO EMEI (35057113)"
35057150,"JOAO DIAS MONTEIRO EMEI",35,3554102,"Urbana",6,"JOAO DIAS MONTEIRO EMEI (35057150)"
35057265,"CARLOS RIZZINI PROF EMEI",35,3554102,"Urbana",NA,"CARLOS RIZZINI PROF EMEI (35057265)"
35057381,"MAUD SA DE MIRANDA PROFA EMEI",35,3554102,"Urbana",8,"MAUD SA DE MIRANDA PROFA EMEI (35057381)"
35057447,"DOLORES BARRETO COELHO EMEI",35,3554102,"Urbana",5,"DOLORES BARRETO COELHO EMEI (35057447)"
35060215,"AVEDIS VICTOR NAHAS DR EMIEF",35,3554102,"Urbana",15,"AVEDIS VICTOR NAHAS DR EMIEF (35060215)"
35060227,"JOAO BAPTISTA ORTIZ MONTEIRO PROF DR EMIEF",35,3554102,"Urbana",11,"JOAO BAPTISTA ORTIZ MONTEIRO PROF DR EMIEF (35060227)"
35060239,"BENEDITO JOSE DOS SANTOS EMEIEF",35,3554102,"Rural",7,"BENEDITO JOSE DOS SANTOS EMEIEF (35060239)"
35060240,"CINIRO MATHIAS BUENO PROF EMEIEF",35,3554102,"Rural",7,"CINIRO MATHIAS BUENO PROF EMEIEF (35060240)"
35060276,"EMEIEF BRAZ SILVERIO LEMES",35,3554102,"Rural",13,"EMEIEF BRAZ SILVERIO LEMES (35060276)"
35060288,"JUDITH MAZELLA MOURA EMEIEF",35,3554102,"Rural",5,"JUDITH MAZELLA MOURA EMEIEF (35060288)"
35061797,"MARIA JOSE TENORIO AQUINO SILVA PROFA EM",35,3530607,"Urbana",8,"MARIA JOSE TENORIO AQUINO SILVA PROFA EM (35061797)"
35066394,"ANNETE MELCHIORETTO PROFESSORA EMEB",35,3513801,"Urbana",11,"ANNETE MELCHIORETTO PROFESSORA EMEB (35066394)"
35066540,"PARQUE 120 EMEI DO",35,3516309,"Urbana",NA,"PARQUE 120 EMEI DO (35066540)"
35066953,"PEQUENO POLEGAR EMEI",35,3516309,"Urbana",NA,"PEQUENO POLEGAR EMEI (35066953)"
35068871,"ANTONIO PACHECO DO NASCIMENTO ESCOLA MUNICIPAL",35,3516309,"Urbana",11,"ANTONIO PACHECO DO NASCIMENTO ESCOLA MUNICIPAL (35068871)"
35068883,"CLARICE LISPECTOR ESCOLA MUNICIPAL",35,3516309,"Urbana",12,"CLARICE LISPECTOR ESCOLA MUNICIPAL (35068883)"
35068895,"LIMA BARRETO ESCOLA MUNICIPAL",35,3516309,"Urbana",10,"LIMA BARRETO ESCOLA MUNICIPAL (35068895)"
35068901,"TIA DILZA EMEI",35,3516309,"Urbana",NA,"TIA DILZA EMEI (35068901)"
35070646,"EMEI PROFA INES APARECIDA DAMASCENO VANZELLA",35,3554102,"Urbana",12,"EMEI PROFA INES APARECIDA DAMASCENO VANZELLA (35070646)"
35070774,"TEREZINHA ALVES DO PRADO PROFA EMEI",35,3554102,"Urbana",10,"TEREZINHA ALVES DO PRADO PROFA EMEI (35070774)"
35070798,"ANA MARIA ZARZUR PROFA DONANA EMEI",35,3554102,"Urbana",9,"ANA MARIA ZARZUR PROFA DONANA EMEI (35070798)"
35077012,"ILDA PEREIRA PENA ALVAREZ PROFA EM",35,3530607,"Urbana",5,"ILDA PEREIRA PENA ALVAREZ PROFA EM (35077012)"
